num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
166.0,107.0,3.0,28.0,61.0,,23323,165,3.0,83.0,350000.0,2014.0,46.0,6.8,2.35,10000
56.0,20.0,21.0,0.0,0.0,,4120,0,0.0,70.0,1500000.0,2005.0,0.0,6.8,1.85,0
16.0,87.0,0.0,108.0,199.0,,1232,596,2.0,10.0,1500000.0,2005.0,134.0,6.8,,193
9.0,98.0,11.0,636.0,979.0,,291,4036,2.0,7.0,1500000.0,2013.0,975.0,6.3,1.89,283
18.0,112.0,34.0,71.0,129.0,,2841,588,2.0,13.0,5000000.0,2014.0,98.0,7.1,2.35,0
4.0,82.0,65.0,146.0,341.0,,459,967,0.0,10.0,1500000.0,2014.0,265.0,2.8,,236
,102.0,5.0,259.0,3000.0,,108,4320,,1.0,2000000.0,2015.0,660.0,8.2,1.85,232
6.0,97.0,764.0,492.0,835.0,,735,2882,3.0,18.0,1500000.0,2015.0,522.0,3.1,2.35,402
387.0,130.0,188.0,1000.0,10000.0,80033643.0,226583,16385,2.0,448.0,60000000.0,2012.0,3000.0,7.0,2.35,38000
35.0,101.0,37.0,56.0,501.0,,1547,1044,1.0,42.0,1500000.0,2015.0,418.0,3.3,,750
27.0,93.0,9.0,485.0,708.0,,133,2870,,2.0,2000000.0,2015.0,571.0,3.6,,135
145.0,83.0,0.0,31.0,82.0,184925485.0,133348,229,1.0,204.0,2000000.0,1937.0,47.0,7.7,1.37,0
78.0,106.0,33.0,3.0,341.0,304124.0,2720,358,0.0,37.0,1400000.0,2004.0,5.0,6.7,1.85,57
10.0,113.0,74.0,387.0,984.0,,1978,2140,2.0,41.0,1455000.0,1968.0,423.0,5.5,2.35,209
60.0,94.0,87.0,37.0,87.0,36830.0,3291,256,0.0,63.0,1400000.0,2004.0,70.0,6.6,1.85,400
9.0,101.0,20.0,256.0,1000.0,,162,2419,,8.0,2000000.0,2016.0,301.0,4.8,2.35,724
63.0,99.0,10.0,295.0,756.0,,4948,2072,0.0,33.0,3150000.0,2014.0,382.0,5.5,2.35,969
92.0,76.0,412.0,3.0,412.0,231186.0,2082,421,0.0,16.0,,2014.0,4.0,6.3,1.33,389
4.0,91.0,58.0,69.0,847.0,,330,1159,0.0,6.0,1400000.0,2014.0,147.0,6.9,,223
53.0,105.0,7.0,356.0,1000.0,,22975,2658,1.0,155.0,1377800.0,1966.0,370.0,6.5,1.85,0
116.0,120.0,0.0,452.0,26000.0,3650677.0,414976,28294,1.0,523.0,960000.0,1998.0,1000.0,8.2,1.85,21000
,105.0,0.0,467.0,883.0,,39,3164,0.0,2.0,1250000.0,1982.0,655.0,7.1,,32
13.0,120.0,,,416.0,,3405,416,0.0,13.0,,,0.0,7.3,4.0,533
98.0,105.0,346.0,141.0,280.0,1647780.0,65951,821,1.0,258.0,1300000.0,1998.0,278.0,8.1,1.33,5000
43.0,95.0,12000.0,636.0,12000.0,695229.0,11369,14420,1.0,65.0,1300000.0,1996.0,680.0,7.2,1.85,872
15.0,135.0,5.0,5.0,51.0,638951.0,775,83,2.0,19.0,1592000.0,2006.0,24.0,7.4,1.85,100
14.0,105.0,7.0,548.0,2000.0,609042.0,449,3475,2.0,38.0,1300000.0,1999.0,783.0,6.5,1.85,117
56.0,83.0,5.0,98.0,413.0,1521.0,1231,843,0.0,10.0,1500000.0,2012.0,197.0,5.7,,932
79.0,111.0,17.0,652.0,13000.0,32940507.0,54316,16537,1.0,127.0,60000000.0,1998.0,969.0,6.1,2.35,0
8.0,60.0,,109.0,210.0,,6381,611,0.0,79.0,5000000.0,,121.0,7.7,1.33,963
16.0,135.0,135.0,0.0,0.0,,3144,0,1.0,24.0,1400000.0,2014.0,0.0,8.7,2.35,0
18.0,88.0,4.0,13.0,232.0,,1339,289,0.0,46.0,1750000.0,1985.0,23.0,4.3,1.85,220
35.0,87.0,4.0,624.0,2000.0,19539.0,4182,6227,1.0,53.0,1000000.0,2003.0,1000.0,6.2,1.85,3000
5.0,97.0,0.0,40.0,374.0,100358.0,1167,602,2.0,24.0,1500000.0,2005.0,145.0,3.3,2.35,66
16.0,82.0,19.0,134.0,700.0,,5579,1499,3.0,42.0,1300000.0,2010.0,460.0,2.7,1.85,0
24.0,103.0,0.0,511.0,35000.0,,4866,38121,1.0,38.0,1300000.0,2009.0,516.0,5.2,2.35,969
144.0,130.0,13000.0,333.0,1000.0,,87424,2888,2.0,276.0,1288000.0,1940.0,991.0,8.2,1.37,0
242.0,87.0,49.0,59.0,309.0,19100000.0,39690,707,0.0,394.0,1250000.0,1981.0,121.0,6.1,1.85,0
97.0,101.0,0.0,66.0,287.0,,24959,581,4.0,136.0,1250000.0,1945.0,160.0,8.0,1.37,0
77.0,96.0,4.0,132.0,796.0,,7528,1866,0.0,88.0,1250000.0,1984.0,697.0,5.5,1.85,0
16.0,80.0,8.0,183.0,2000.0,2833383.0,910,2459,1.0,11.0,427000.0,2012.0,245.0,5.7,2.35,0
7.0,87.0,11.0,397.0,578.0,,458,1730,0.0,3.0,15000000.0,2011.0,418.0,3.7,1.78,381
74.0,92.0,83.0,48.0,469.0,,11047,683,0.0,116.0,1250000.0,1953.0,79.0,7.1,1.37,1000
74.0,118.0,673.0,137.0,595.0,,15840,1129,5.0,124.0,1250000.0,1941.0,176.0,7.8,1.37,0
19.0,27.0,,201.0,934.0,,3282,1961,0.0,17.0,,,691.0,7.3,,632
46.0,123.0,0.0,161.0,3000.0,,794,4040,0.0,9.0,1420000.0,2014.0,372.0,4.1,2.35,447
58.0,100.0,0.0,65.0,828.0,24741700.0,37785,1431,2.0,95.0,1200000.0,1989.0,531.0,7.2,1.85,2000
287.0,103.0,0.0,651.0,2000.0,55153403.0,299127,5161,0.0,1509.0,1200000.0,2004.0,878.0,7.7,1.85,0
100.0,100.0,422.0,422.0,816.0,18488314.0,76151,2893,0.0,333.0,1200000.0,2001.0,577.0,7.1,1.85,0
5.0,99.0,4.0,434.0,18000.0,,101,20218,6.0,1.0,1300000.0,2014.0,748.0,7.6,1.85,221
50.0,89.0,0.0,3.0,31.0,11278.0,1229,58,0.0,2.0,1300000.0,2013.0,24.0,7.0,,407
276.0,104.0,301.0,71.0,18000.0,79363785.0,139426,22194,0.0,698.0,80000000.0,2008.0,4000.0,5.5,2.35,0
137.0,114.0,300.0,73.0,307.0,13876974.0,19397,809,0.0,214.0,7000000.0,2001.0,209.0,7.4,1.85,0
122.0,111.0,50.0,612.0,2000.0,9180275.0,22145,4288,0.0,231.0,1200000.0,2000.0,710.0,7.7,1.85,756
73.0,99.0,13000.0,232.0,282.0,,24891,1041,0.0,150.0,1200000.0,1955.0,255.0,7.2,1.5,0
202.0,110.0,118.0,1000.0,13000.0,22494487.0,262160,26451,3.0,507.0,27000000.0,2006.0,11000.0,7.8,2.35,10000
99.0,85.0,91.0,849.0,1000.0,2199853.0,19986,4289,1.0,186.0,1200000.0,1999.0,1000.0,6.6,1.85,0
10.0,113.0,29.0,449.0,890.0,2859955.0,2417,2681,2.0,32.0,1200000.0,2013.0,848.0,6.0,2.35,0
173.0,99.0,16000.0,455.0,16000.0,2812029.0,664719,28994,0.0,931.0,1200000.0,1992.0,12000.0,8.4,2.35,19000
7.0,83.0,9.0,51.0,94.0,,1047,293,1.0,25.0,,1940.0,62.0,6.5,1.37,548
181.0,142.0,0.0,24.0,16000.0,6100000.0,503509,16089,3.0,780.0,1200000.0,1966.0,34.0,8.9,2.35,20000
111.0,112.0,9.0,4.0,61.0,375723.0,7025,76,1.0,26.0,4000000.0,2015.0,9.0,7.9,2.35,0
38.0,108.0,14.0,274.0,1000.0,594904.0,2582,1805,0.0,89.0,1200000.0,2012.0,330.0,6.0,1.85,0
12.0,88.0,0.0,3.0,268.0,58936.0,91,318,0.0,4.0,1200000.0,2001.0,44.0,6.1,1.78,27
23.0,97.0,4.0,,,24784.0,591,0,0.0,10.0,1200000.0,2011.0,,7.4,,5000
17.0,85.0,0.0,924.0,49000.0,7826.0,132,54484,10.0,2.0,1200000.0,2007.0,931.0,6.2,,87
9.0,103.0,0.0,24.0,34.0,,4068,114,1.0,16.0,1500000.0,2011.0,29.0,5.6,1.78,754
1.0,110.0,0.0,0.0,3.0,3830.0,27,5,3.0,1.0,1200000.0,2013.0,2.0,7.2,,75
51.0,88.0,4.0,95.0,690.0,,2953,1438,1.0,38.0,,2003.0,316.0,6.1,1.85,480
14.0,76.0,0.0,227.0,387.0,,9560,1190,6.0,35.0,,2008.0,295.0,3.8,1.85,636
24.0,100.0,345.0,94.0,843.0,,3418,1621,3.0,52.0,1200000.0,1936.0,490.0,7.1,1.37,204
18.0,99.0,0.0,5.0,721.0,,652,862,2.0,11.0,1200000.0,2011.0,134.0,4.5,,161
22.0,84.0,0.0,63.0,380.0,,1321,630,0.0,51.0,1200000.0,2012.0,91.0,3.8,,238
9.0,91.0,38.0,117.0,584.0,2850263.0,5061,1218,0.0,70.0,2600000.0,1993.0,399.0,6.2,1.85,0
30.0,97.0,282.0,148.0,586.0,,1172,1581,1.0,27.0,1200000.0,1970.0,434.0,6.6,1.85,477
9.0,84.0,2.0,475.0,10000.0,,742,11257,0.0,7.0,1200000.0,2015.0,500.0,4.6,,479
7.0,100.0,0.0,312.0,498.0,,71,1810,1.0,2.0,1200000.0,2015.0,350.0,4.2,,242
91.0,94.0,6.0,804.0,16000.0,16101109.0,76467,19957,3.0,236.0,3000000.0,2005.0,1000.0,6.8,1.85,0
99.0,90.0,222.0,68.0,680.0,6013.0,39929,1311,0.0,207.0,695393.0,2004.0,404.0,7.7,1.85,0
2.0,,,206.0,511.0,,726,1617,0.0,6.0,,,457.0,7.1,2.0,954
57.0,92.0,155.0,147.0,448.0,1400000.0,1324,1329,0.0,37.0,1100000.0,1987.0,426.0,5.9,1.85,241
12.0,105.0,0.0,,,247740.0,285,0,0.0,8.0,,2002.0,,4.7,1.33,51
58.0,73.0,126.0,3.0,14.0,39659.0,1555,21,1.0,32.0,1600000.0,2002.0,4.0,7.0,1.85,131
5.0,116.0,12.0,25.0,412.0,,2050,521,2.0,36.0,10000000.0,2006.0,48.0,6.9,1.85,0
97.0,110.0,22.0,48.0,434.0,56129.0,6555,645,1.0,82.0,1100000.0,2010.0,95.0,6.1,2.35,0
481.0,102.0,338.0,60.0,1000.0,4105123.0,148221,1445,0.0,316.0,1100000.0,2011.0,342.0,7.6,1.85,51000
17.0,89.0,252.0,252.0,1000.0,,737,2510,1.0,15.0,1100000.0,2010.0,745.0,3.0,1.85,444
9.0,76.0,0.0,0.0,12.0,,332,12,0.0,10.0,1100000.0,2013.0,0.0,2.6,2.35,200
242.0,82.0,345.0,269.0,2000.0,,387508,3442,4.0,1123.0,950000.0,1942.0,607.0,8.6,1.37,23000
95.0,89.0,0.0,5.0,12.0,,9465,29,0.0,85.0,1400000.0,2008.0,5.0,6.1,1.85,0
14.0,150.0,6.0,20.0,964.0,,11010,1052,1.0,35.0,,2009.0,22.0,7.5,,773
87.0,89.0,136.0,42.0,844.0,,20678,1080,1.0,199.0,1000000.0,1972.0,184.0,6.7,1.85,0
141.0,145.0,80.0,794.0,13000.0,117235247.0,375240,16094,0.0,542.0,960000.0,1976.0,1000.0,8.1,1.33,0
16.0,91.0,2.0,9.0,321.0,,512,622,1.0,2.0,1100000.0,2014.0,287.0,4.9,2.35,234
212.0,89.0,0.0,606.0,2000.0,21378000.0,46493,4878,0.0,335.0,1000000.0,1980.0,826.0,6.8,2.35,7000
30.0,121.0,62.0,69.0,883.0,,8508,1371,1.0,56.0,1000000.0,1963.0,269.0,6.8,1.37,328
270.0,83.0,6.0,142.0,707.0,31537320.0,44329,1565,0.0,309.0,1000000.0,2014.0,305.0,5.7,1.85,13000
211.0,110.0,17000.0,595.0,22000.0,,507063,23525,1.0,881.0,1300000.0,1976.0,745.0,8.3,1.85,35000
161.0,91.0,287.0,725.0,1000.0,17986000.0,22773,4438,0.0,195.0,1000000.0,1981.0,823.0,6.6,1.85,0
184.0,110.0,92.0,177.0,650.0,16067035.0,116642,1421,4.0,389.0,1100000.0,1962.0,275.0,7.3,1.37,5000
270.0,86.0,18.0,300.0,1000.0,18112929.0,52642,2665,0.0,271.0,1000000.0,2012.0,466.0,5.0,1.85,24000
203.0,86.0,385.0,100.0,266.0,14564027.0,76407,673,0.0,335.0,1000000.0,1987.0,209.0,7.0,1.85,0
29.0,120.0,18.0,295.0,634.0,20773070.0,4501,1810,11.0,102.0,5000000.0,2016.0,420.0,3.4,2.35,0
137.0,90.0,65.0,683.0,1000.0,10042266.0,23021,3155,0.0,220.0,1000000.0,2005.0,989.0,5.9,2.35,816
107.0,99.0,2.0,3.0,43.0,10037390.0,5442,53,0.0,140.0,1000000000.0,1999.0,3.0,6.0,2.35,339
377.0,112.0,310.0,616.0,33000.0,9701559.0,141425,35941,0.0,283.0,3500000.0,2010.0,2000.0,7.4,1.66,25000
169.0,103.0,2.0,226.0,2000.0,9013113.0,36321,3192,2.0,230.0,1000000.0,2005.0,508.0,7.4,1.85,0
225.0,83.0,19.0,128.0,403.0,53245055.0,30570,988,0.0,290.0,1000000.0,2012.0,169.0,4.2,1.85,12000
101.0,109.0,199.0,44.0,503.0,9000000.0,7584,731,8.0,137.0,900000.0,1970.0,46.0,6.2,2.35,0
39.0,89.0,0.0,102.0,356.0,,2636,831,1.0,36.0,1000000.0,1956.0,110.0,6.2,2.35,365
372.0,96.0,49.0,,861.0,23808111.0,67654,929,0.0,504.0,,2006.0,68.0,7.5,1.85,0
40.0,109.0,23.0,88.0,183.0,,7346,510,0.0,69.0,1000000.0,1949.0,102.0,7.2,1.37,624
129.0,122.0,17000.0,184.0,543.0,5355376.0,9638,1218,0.0,67.0,,2008.0,426.0,7.2,1.85,0
285.0,100.0,0.0,389.0,640.0,7186670.0,21468,2082,0.0,164.0,6000000.0,2013.0,550.0,5.4,2.35,12000
29.0,109.0,0.0,30.0,202.0,,162,283,0.0,5.0,1100000.0,2015.0,47.0,7.0,1.85,75
337.0,95.0,20.0,365.0,422.0,5997134.0,36381,1899,3.0,126.0,1000000.0,2012.0,374.0,7.2,1.85,11000
120.0,94.0,11.0,2.0,37.0,4417124.0,42389,42,0.0,183.0,,2008.0,3.0,7.9,1.78,37000
40.0,107.0,10.0,245.0,544.0,5355847.0,6110,1147,1.0,82.0,,2011.0,264.0,6.8,,0
38.0,104.0,122.0,458.0,22000.0,3386698.0,4195,23461,1.0,86.0,1000000.0,1998.0,472.0,6.7,1.85,392
387.0,96.0,655.0,973.0,24000.0,143492840.0,414345,28817,0.0,881.0,7500000.0,2007.0,3000.0,7.5,1.85,10000
185.0,93.0,7.0,180.0,3000.0,5283379.0,31254,3986,2.0,79.0,,2014.0,439.0,6.8,2.35,0
348.0,102.0,46.0,287.0,321.0,2981638.0,40425,1263,0.0,186.0,,2011.0,300.0,6.9,2.35,0
155.0,84.0,9.0,313.0,612.0,3122616.0,16594,1587,1.0,73.0,,2014.0,457.0,6.8,2.35,0
181.0,97.0,33.0,229.0,496.0,2508841.0,21746,994,1.0,93.0,1000000.0,2008.0,238.0,7.2,1.85,0
149.0,91.0,9.0,13.0,130.0,4946250.0,9540,198,0.0,80.0,1000000.0,2013.0,19.0,7.4,1.78,14000
54.0,84.0,56.0,13.0,21000.0,1950218.0,5933,21124,3.0,102.0,1000000.0,1997.0,104.0,5.6,1.85,387
18.0,86.0,132.0,584.0,778.0,1277257.0,2629,2400,2.0,32.0,1000000.0,1996.0,695.0,6.8,1.85,227
122.0,91.0,11.0,121.0,1000.0,45857453.0,82232,2323,3.0,174.0,3500000.0,1997.0,891.0,7.2,1.85,0
87.0,92.0,2.0,5.0,783.0,1677838.0,11283,1447,0.0,155.0,1000000.0,2006.0,659.0,7.7,1.75,0
51.0,94.0,112.0,428.0,1000.0,1744858.0,6084,3085,1.0,120.0,1000000.0,2000.0,826.0,7.0,2.35,671
260.0,92.0,152.0,124.0,1000.0,,38893,1587,2.0,366.0,1000000.0,2002.0,282.0,7.2,1.85,0
218.0,103.0,11.0,543.0,2000.0,80021740.0,47988,5497,4.0,154.0,58000000.0,2015.0,1000.0,6.4,2.35,35000
16.0,100.0,12.0,6.0,245.0,982214.0,1976,295,0.0,51.0,1000000.0,1998.0,38.0,7.2,1.85,603
12.0,119.0,13.0,25.0,957.0,798341.0,983,1107,0.0,63.0,1000000.0,2001.0,81.0,7.2,1.85,100
1.0,167.0,10.0,97.0,353.0,610991.0,2715,773,3.0,19.0,1000000.0,2000.0,186.0,6.2,2.35,92
48.0,92.0,0.0,842.0,1000.0,,36559,3931,0.0,131.0,11000000.0,1981.0,898.0,6.9,2.35,0
59.0,92.0,406.0,194.0,406.0,582024.0,30396,904,0.0,168.0,1000000.0,1997.0,203.0,6.2,1.85,0
88.0,108.0,234.0,463.0,11000.0,548712.0,9233,12385,0.0,126.0,2500000.0,2003.0,552.0,6.9,2.35,571
28.0,97.0,4.0,301.0,611.0,464655.0,1524,1692,0.0,29.0,1000000.0,1997.0,394.0,7.0,1.85,166
44.0,88.0,22.0,275.0,638.0,464126.0,3142,1641,0.0,68.0,1000000.0,2002.0,400.0,6.7,1.85,115
13.0,100.0,0.0,268.0,844.0,428535.0,505,2289,1.0,32.0,1000000.0,2000.0,625.0,3.6,,24
117.0,100.0,71.0,145.0,11000.0,750100.0,19752,12234,0.0,61.0,,2013.0,733.0,6.3,1.85,0
100.0,124.0,13.0,7.0,20.0,621240.0,4999,42,6.0,32.0,,2009.0,13.0,7.4,1.85,0
117.0,88.0,21.0,772.0,1000.0,104077.0,46076,4720,2.0,88.0,1000000.0,2006.0,835.0,7.4,1.78,11000
140.0,106.0,135.0,11.0,7000.0,334658.0,75633,7098,0.0,160.0,,2014.0,71.0,7.3,2.39,32000
29.0,79.0,2.0,551.0,855.0,279282.0,3806,2489,2.0,49.0,1000000.0,2003.0,577.0,6.1,1.85,150
308.0,135.0,0.0,310.0,873.0,43982842.0,125114,2369,1.0,593.0,65000000.0,2009.0,559.0,6.7,2.35,16000
248.0,96.0,50.0,0.0,3.0,484221.0,23836,6,1.0,107.0,1000000.0,2012.0,3.0,8.2,1.85,20000
84.0,53.0,141.0,23.0,141.0,274661.0,10564,313,0.0,40.0,1000000.0,2007.0,125.0,7.7,1.85,0
40.0,97.0,10.0,5.0,102.0,144431.0,1290,118,0.0,13.0,1000000.0,2006.0,7.0,7.3,1.85,587
,120.0,0.0,0.0,12.0,227241.0,56,15,0.0,2.0,,2004.0,3.0,7.4,,32
13.0,90.0,165.0,679.0,978.0,112521.0,455,3258,1.0,16.0,,2000.0,922.0,5.7,,25
31.0,91.0,9.0,9.0,53.0,287761.0,2482,86,1.0,16.0,1000000.0,2013.0,24.0,7.6,1.85,0
43.0,93.0,0.0,0.0,20.0,100240.0,1220,28,0.0,11.0,1000000.0,2014.0,8.0,6.8,,0
2.0,112.0,74.0,891.0,260000.0,96734.0,606,263584,3.0,5.0,1000000.0,2012.0,984.0,5.6,1.85,706
4.0,160.0,5.0,219.0,724.0,49000.0,1524,2024,5.0,30.0,1500000.0,2005.0,668.0,4.8,,31
238.0,95.0,243.0,725.0,969.0,100659.0,30160,3833,0.0,193.0,900000.0,2009.0,962.0,6.4,1.85,0
112.0,93.0,11.0,271.0,443.0,48430.0,20176,1452,1.0,73.0,500000.0,2010.0,298.0,6.8,1.85,0
33.0,88.0,29.0,117.0,499.0,21210.0,2735,1141,0.0,52.0,1000000.0,1998.0,230.0,6.1,1.85,157
8.0,105.0,5.0,73.0,590.0,,1434,1042,2.0,43.0,1000000.0,1999.0,231.0,5.2,,27
95.0,98.0,8.0,14.0,96.0,22434.0,334,196,1.0,17.0,,1996.0,71.0,6.9,1.85,43
29.0,82.0,82.0,490.0,2000.0,12996.0,1938,3905,0.0,54.0,1000000.0,2000.0,571.0,6.0,1.85,210
3.0,89.0,32.0,256.0,386.0,,397,1647,1.0,6.0,1000000.0,2009.0,261.0,6.3,1.78,143
71.0,78.0,0.0,61.0,262.0,10018.0,3228,509,0.0,31.0,1000000.0,2006.0,163.0,6.1,1.85,244
36.0,97.0,4.0,150.0,446.0,62480.0,1048,928,1.0,7.0,1000000.0,2015.0,171.0,5.5,2.39,793
56.0,81.0,0.0,394.0,975.0,6387.0,4862,2694,0.0,37.0,1000000.0,2006.0,645.0,6.9,1.85,0
8.0,90.0,18.0,422.0,491.0,5494.0,377,2633,3.0,13.0,,1997.0,490.0,5.6,,17
3.0,97.0,0.0,94.0,639.0,,534,1188,2.0,9.0,1000000.0,2005.0,361.0,1.9,1.78,128
8.0,88.0,53.0,176.0,563.0,721.0,783,1284,2.0,12.0,1000000.0,2006.0,288.0,4.1,1.85,42
9.0,96.0,436.0,4.0,474.0,703.0,480,920,3.0,21.0,1500000.0,2001.0,436.0,5.4,1.85,47
87.0,105.0,50.0,8.0,327.0,,3499,351,0.0,15.0,1000000.0,2013.0,9.0,6.8,1.85,0
6.0,,3.0,4.0,7.0,,876,19,9.0,15.0,1000000.0,2015.0,5.0,7.0,,259
14.0,76.0,57.0,228.0,442.0,,9190,1635,0.0,75.0,1000000.0,2006.0,403.0,6.7,1.85,501
20.0,96.0,0.0,396.0,782.0,,1359,2607,1.0,8.0,1000000.0,2014.0,490.0,5.8,1.78,903
23.0,99.0,0.0,131.0,363.0,,1420,997,2.0,26.0,1000000.0,2006.0,275.0,6.2,,138
6.0,90.0,15.0,106.0,984.0,,1612,1752,4.0,28.0,1000000.0,2009.0,157.0,2.8,16.0,297
12.0,94.0,82.0,47.0,694.0,,340,964,1.0,7.0,,1965.0,196.0,7.3,1.37,32
2.0,87.0,3.0,149.0,767.0,,275,1593,2.0,22.0,1000000.0,2004.0,282.0,5.8,,141
12.0,93.0,923.0,904.0,34000.0,,3943,52113,3.0,24.0,,2008.0,17000.0,6.5,1.85,599
,90.0,0.0,171.0,1000.0,,33,1996,5.0,,1000000.0,2008.0,618.0,6.1,,3
64.0,89.0,23.0,23.0,199.0,,3650,292,0.0,39.0,500000.0,2009.0,37.0,5.1,1.85,0
7.0,83.0,142.0,317.0,458.0,,634,1549,1.0,14.0,1000000.0,2012.0,383.0,2.2,1.78,150
9.0,96.0,0.0,0.0,90.0,,955,90,0.0,7.0,,2014.0,0.0,7.2,2.35,68
21.0,90.0,0.0,360.0,898.0,,982,2116,1.0,12.0,1000000.0,2011.0,395.0,5.7,1.66,370
,138.0,105.0,110.0,592.0,,293,1350,6.0,1.0,1000000.0,2009.0,207.0,3.4,,41
1.0,84.0,142.0,402.0,10000.0,,93,11466,3.0,6.0,1000000.0,2014.0,854.0,3.8,1.78,54
95.0,83.0,224.0,37.0,224.0,,6531,344,1.0,47.0,,2012.0,59.0,4.7,1.85,0
40.0,96.0,0.0,177.0,335.0,,6513,1226,2.0,41.0,1000000.0,2012.0,334.0,5.6,2.35,968
6.0,94.0,6.0,0.0,92.0,,425,109,0.0,24.0,1000000.0,2006.0,17.0,3.9,,91
16.0,90.0,0.0,36.0,57.0,,137,231,2.0,16.0,1000000.0,2014.0,40.0,5.4,,48
39.0,95.0,53.0,253.0,677.0,,6256,1825,0.0,19.0,1000000.0,2015.0,366.0,5.2,2.35,936
150.0,93.0,3.0,115.0,214.0,,2057,656,2.0,30.0,1000000.0,2013.0,211.0,3.5,2.35,0
1.0,111.0,0.0,426.0,657.0,,207,2677,0.0,1.0,1000000.0,2014.0,608.0,5.3,,212
393.0,101.0,0.0,888.0,3000.0,2319187.0,92640,5056,0.0,212.0,20000000.0,2013.0,1000.0,7.0,2.35,23000
32.0,103.0,17.0,113.0,754.0,,4998,1567,0.0,55.0,,1968.0,605.0,7.1,2.35,785
78.0,87.0,0.0,302.0,696.0,,6265,1618,1.0,56.0,950000.0,2013.0,371.0,5.5,,2000
,30.0,,223.0,775.0,,954,1713,8.0,14.0,,,275.0,5.9,,57
8.0,100.0,12.0,354.0,529.0,,7870,2468,1.0,64.0,950000.0,2014.0,413.0,6.0,,884
6.0,90.0,29.0,558.0,1000.0,,443,2504,1.0,4.0,989000.0,2007.0,569.0,4.8,,42
9.0,83.0,0.0,17.0,56.0,,265,104,0.0,3.0,913000.0,2014.0,28.0,7.1,,489
134.0,108.0,603.0,279.0,10000.0,9600000.0,100890,11094,2.0,281.0,910000.0,1954.0,416.0,8.2,1.85,0
18.0,100.0,28.0,501.0,945.0,20186.0,6025,2924,8.0,15.0,930000.0,2011.0,756.0,5.7,2.35,995
233.0,113.0,163.0,27.0,131.0,1185783.0,44763,264,0.0,172.0,590000.0,2007.0,60.0,7.9,1.85,14000
10.0,97.0,171.0,76.0,1000.0,,139,1343,0.0,3.0,3000000.0,2015.0,171.0,7.3,,52
231.0,104.0,171.0,0.0,109.0,1007962.0,131969,117,0.0,651.0,950000.0,2005.0,8.0,7.1,2.35,12000
65.0,91.0,91.0,659.0,982.0,381186.0,13485,3299,0.0,90.0,900000.0,2005.0,796.0,6.4,2.35,698
76.0,107.0,32.0,127.0,144.0,439958.0,6277,509,1.0,43.0,,2011.0,127.0,5.9,2.35,0
327.0,85.0,0.0,88.0,282.0,16097842.0,53919,687,0.0,168.0,900000.0,2013.0,270.0,7.5,1.85,17000
62.0,101.0,6.0,727.0,975.0,6643.0,11965,4184,2.0,39.0,900000.0,2012.0,947.0,6.4,2.35,0
116.0,70.0,11.0,8.0,16.0,102797150.0,94225,63,0.0,136.0,,1942.0,12.0,7.4,1.33,0
73.0,88.0,0.0,102.0,465.0,442638.0,5489,897,1.0,23.0,850000.0,2007.0,140.0,7.3,,337
238.0,112.0,29.0,874.0,12000.0,42919096.0,64748,15800,1.0,122.0,15000000.0,2013.0,1000.0,6.5,2.35,12000
35.0,107.0,6.0,522.0,23000.0,819939.0,14580,26017,2.0,252.0,850000.0,2003.0,813.0,7.2,1.85,0
2.0,78.0,0.0,0.0,0.0,,19,0,1.0,2.0,900000.0,2011.0,0.0,6.7,16.0,24
6.0,90.0,66.0,734.0,904.0,,122,5435,4.0,3.0,1000000.0,2013.0,782.0,7.1,,181
115.0,88.0,15.0,567.0,938.0,1243961.0,13421,3770,0.0,34.0,850000.0,2012.0,904.0,6.0,2.35,0
193.0,92.0,43.0,172.0,904.0,3094687.0,24391,1751,2.0,61.0,,2012.0,517.0,6.7,2.35,0
16.0,95.0,14.0,221.0,284.0,15278.0,1742,1185,1.0,158.0,825000.0,2002.0,234.0,5.6,1.85,409
68.0,85.0,46.0,141.0,418.0,,7308,926,0.0,72.0,500000.0,2006.0,146.0,7.0,2.35,933
16.0,86.0,63.0,175.0,489.0,,2706,1278,2.0,23.0,990000.0,2015.0,207.0,4.9,,549
7.0,90.0,8.0,487.0,1000.0,,169,3336,1.0,6.0,100000.0,2015.0,806.0,3.2,,312
354.0,123.0,0.0,620.0,786.0,7098492.0,151812,2501,2.0,264.0,500000.0,2011.0,712.0,8.4,1.85,48000
16.0,93.0,5.0,10.0,49.0,,190,81,1.0,6.0,,2009.0,11.0,6.9,,33
74.0,88.0,377.0,236.0,529.0,4771000.0,26513,1502,1.0,174.0,800000.0,1995.0,502.0,7.5,1.85,0
11.0,114.0,9.0,86.0,159.0,1001437.0,2039,423,1.0,28.0,800000.0,1993.0,143.0,7.2,1.85,81
59.0,88.0,6.0,68.0,302.0,2073984.0,4743,663,1.0,135.0,800000.0,2002.0,270.0,7.2,1.85,219
71.0,110.0,21.0,3.0,426.0,9950.0,7431,455,1.0,84.0,,1929.0,20.0,8.0,1.33,926
5.0,95.0,0.0,167.0,940.0,,59,1484,2.0,1.0,850000.0,2008.0,188.0,7.4,1.78,18
